Project4_Gradient7_1.txt
2.000000
11
15
Type of resistivity data (1=resistance,0=resistivity)
1
294
2
1
Chargeability
mV/V
0.010000	1.930000
Error estimate for data present
Type of error estimate (0=same unit as data)
0
4	26	0	44	0	28	0	30	0	3.679200	0.005470	5.225727	0.597037
4	26	0	44	0	30	0	32	0	1.282530	0.000270	6.299089	0.468345
4	26	0	44	0	32	0	34	0	0.874711	0.005879	12.702034	0.331657
4	26	0	44	0	34	0	36	0	0.544184	0.006469	24.756282	0.775624
4	26	0	44	0	36	0	38	0	0.499552	0.007773	31.647684	0.405529
4	26	0	44	0	38	0	40	0	0.818627	0.009826	21.912933	0.625177
4	26	0	44	0	40	0	42	0	3.241710	0.014040	9.641488	0.331959
4	26	0	62	0	30	0	34	0	1.847500	0.001190	7.840525	0.119612
4	26	0	62	0	34	0	38	0	0.614119	0.001047	26.446714	0.540371
4	26	0	62	0	38	0	42	0	0.304189	0.001089	45.912785	0.042164
4	26	0	62	0	42	0	46	0	0.349914	0.000013	38.131323	0.277099
4	26	0	62	0	46	0	50	0	0.436435	0.000179	16.177130	0.537829
4	26	0	62	0	50	0	54	0	0.880580	0.001714	12.327716	0.829163
4	26	0	62	0	54	0	58	0	2.096230	0.001210	10.434940	0.097965
4	28	0	46	0	30	0	32	0	3.005740	0.006890	5.416540	0.391944
4	28	0	46	0	32	0	34	0	1.241940	0.006620	8.805783	0.385775
4	28	0	46	0	34	0	36	0	0.607440	0.007460	20.865420	0.834365
4	28	0	46	0	36	0	38	0	0.417604	0.007464	34.399017	0.404328
4	28	0	46	0	38	0	40	0	0.419214	0.007965	35.291607	0.781693
4	28	0	46	0	40	0	42	0	0.841139	0.012504	21.804602	1.077185
4	28	0	46	0	42	0	44	0	3.595850	0.011190	9.813288	0.327961
4	30	0	48	0	32	0	34	0	2.632100	0.008060	5.679934	0.462034
4	30	0	48	0	34	0	36	0	0.849902	0.010484	15.172953	0.951932
4	30	0	48	0	36	0	38	0	0.452701	0.009195	31.001289	0.922885
4	30	0	48	0	38	0	40	0	0.328106	0.008131	41.156171	0.511488
4	30	0	48	0	40	0	42	0	0.437516	0.011686	35.055704	1.254676
4	30	0	48	0	42	0	44	0	0.971217	0.018939	19.816346	0.940935
4	30	0	48	0	44	0	46	0	3.643610	0.021150	9.370861	0.103231
4	32	0	50	0	34	0	36	0	2.634270	0.015620	8.240729	0.943223
4	32	0	50	0	36	0	38	0	0.798713	0.011532	20.767495	0.910207
4	32	0	50	0	38	0	40	0	0.386438	0.008830	36.711812	1.999671
4	32	0	50	0	40	0	42	0	0.367127	0.011135	41.130263	1.187456
4	32	0	50	0	42	0	44	0	0.546507	0.017547	30.604964	1.232340
4	32	0	50	0	44	0	46	0	0.958173	0.021905	16.484193	0.521532
4	32	0	50	0	46	0	48	0	3.837040	0.017540	8.554289	0.200398
4	34	0	52	0	36	0	38	0	2.461740	0.011510	8.893840	0.412251
4	34	0	52	0	38	0	40	0	0.670707	0.007582	23.445386	1.454724
4	34	0	52	0	40	0	42	0	0.447556	0.008954	36.205210	0.611537
4	34	0	52	0	42	0	44	0	0.487578	0.013174	34.900688	1.060152
4	34	0	52	0	44	0	46	0	0.552115	0.016217	23.629257	0.421730
4	34	0	52	0	46	0	48	0	1.034860	0.017160	12.537403	0.520461
4	34	0	52	0	48	0	50	0	4.263690	0.013540	7.178043	0.367573
4	36	0	54	0	38	0	40	0	2.297890	0.004770	9.240243	0.750889
4	36	0	54	0	40	0	42	0	0.769671	0.006618	23.067689	0.340554
4	36	0	54	0	42	0	44	0	0.584252	0.007947	31.126224	0.322821
4	36	0	54	0	44	0	46	0	0.476463	0.009808	27.654710	0.037992
4	36	0	54	0	46	0	48	0	0.579377	0.009620	16.926663	0.202867
4	36	0	54	0	48	0	50	0	1.099570	0.006090	9.096050	0.403901
4	36	0	54	0	50	0	52	0	4.661090	0.004590	7.556992	0.075586
4	38	0	56	0	40	0	42	0	2.687400	0.002340	10.705192	0.145652
4	38	0	56	0	42	0	44	0	0.973459	0.006835	20.996786	0.681214
4	38	0	56	0	44	0	46	0	0.539203	0.006549	26.547847	0.704541
4	38	0	56	0	46	0	48	0	0.472216	0.005850	20.835001	0.493830
4	38	0	56	0	48	0	50	0	0.592804	0.003576	12.169799	0.342707
4	38	0	56	0	50	0	52	0	1.210070	0.002300	9.645679	0.997045
4	38	0	56	0	52	0	54	0	4.500950	0.014760	9.331818	1.514172
4	40	0	58	0	42	0	44	0	3.536330	0.010280	9.719134	0.448876
4	40	0	58	0	44	0	46	0	0.927515	0.008303	18.875269	0.751935
4	40	0	58	0	46	0	48	0	0.532461	0.004949	21.312662	0.038589
4	40	0	58	0	48	0	50	0	0.494248	0.002255	15.201177	0.990491
4	40	0	58	0	50	0	52	0	0.709951	0.000485	11.603770	0.183811
4	40	0	58	0	52	0	54	0	1.499200	0.001720	11.344754	0.202787
4	40	0	58	0	54	0	56	0	5.287170	0.005740	8.950478	0.678679
4	42	0	60	0	44	0	46	0	3.325230	0.006470	9.312747	0.139440
4	42	0	60	0	46	0	48	0	0.923075	0.005775	16.026009	0.343285
4	42	0	60	0	48	0	50	0	0.554689	0.002401	16.162475	0.617914
4	42	0	60	0	50	0	52	0	0.586525	0.000599	13.684015	0.358918
4	42	0	60	0	52	0	54	0	0.888546	0.000250	13.774831	0.100007
4	42	0	60	0	54	0	56	0	1.683700	0.001700	11.372493	1.056121
4	42	0	60	0	56	0	58	0	4.608070	0.007310	8.477097	0.213361
4	44	0	62	0	46	0	48	0	3.535680	0.008470	8.763159	0.094802
4	44	0	62	0	48	0	50	0	0.978865	0.003352	12.909514	0.625885
4	44	0	62	0	50	0	52	0	0.646580	0.002111	14.437670	0.308472
4	44	0	62	0	52	0	54	0	0.733593	0.000920	15.706478	0.009116
4	44	0	62	0	54	0	56	0	1.001160	0.001630	13.848187	1.522770
4	44	0	62	0	56	0	58	0	1.368180	0.000150	10.981630	0.152636
4	44	0	62	0	58	0	60	0	4.758840	0.004050	6.378942	0.001193
0
0
0
0
0
