Latitude	Longitude	Altitude	Time	Cond.1[mS/m]	Inph.1[ppt]	Cond.2[mS/m]	Inph.2[ppt]	Cond.3[mS/m]	Inph.3[ppt]	Inv.Cond.1[mS/m]	Inv.Cond.2[mS/m]	Inv.Thick [m]	Inv.RMS[%]	Note
49.88133295	5.282992098	447.45	43:38.2	6.28	2.76	20.03	3.86	23.34	6.54	1.67	35.39	0.6	21.1	
49.88133081	5.282984207	447.455	43:38.7	6.18	2.78	20.13	4.07	23.52	6.89	0.99	508.6	3.3	19.8	
49.88132769	5.282979185	447.433	43:39.3	5.34	2.82	19.28	3.83	22.81	6.02	0.96	489.8	3.3	24.4	
49.88132586	5.282973095	447.446	43:39.7	4.65	2.84	18.55	3.51	21.79	5.23	0.92	467.89	3.3	24.9	
49.88132344	5.28296684	447.426	43:40.2	4.87	2.84	18.58	3.56	21.96	5.42	0.92	471.54	3.3	23.7	
49.88132065	5.282961737	447.506	43:40.8	3.99	2.85	17.64	3.5	20.72	5.19	-1	-1	-1	-1	
49.88131903	5.282955667	447.483	43:41.2	4.5	2.83	17.48	3.54	20.62	5.23	0.87	442.77	3.3	24.6	
49.88131552	5.282951063	447.465	43:41.8	4.55	2.84	17.39	3.54	20.17	5.33	1.08	33.36	0.7	28.2	
49.88131293	5.28294519	447.455	43:42.3	3.68	2.88	16.96	3.49	19.94	5.22	-1	-1	-1	-1	
49.88131087	5.282939037	447.458	43:42.7	4.57	2.86	17.48	3.59	20	5.24	1.07	33.08	0.7	28.2	
49.88130731	5.282934518	447.523	43:43.2	4.45	2.87	16.48	3.51	18.89	4.87	1.01	31.24	0.7	28.9	
49.88130558	5.28292774	447.494	43:43.8	4.06	2.88	16.23	3.51	19.1	4.84	1.02	31.59	0.7	30.2	
49.88130258	5.282922692	447.5	43:44.2	4.05	2.88	16.13	3.46	18.56	4.78	0.99	30.7	0.7	28.4	
49.88129959	5.282917238	447.503	43:44.7	3.68	2.88	15.78	3.42	17.71	4.67	0.94	29.29	0.7	29	
49.88129734	5.282910317	447.516	43:45.3	3.8	2.88	15.69	3.44	17.43	4.76	0.93	28.83	0.7	27.5	
49.88129397	5.282907272	447.514	43:45.7	3	2.9	14.38	3.4	16.38	4.61	-1	-1	-1	-1	
49.88129213	5.282902743	447.493	43:46.2	2.68	2.9	13.59	3.37	15.83	4.51	-1	-1	-1	-1	
49.88128984	5.28289637	447.51	43:46.8	2.84	2.89	14.04	3.47	16.66	4.91	-1	-1	-1	-1	
49.88128649	5.282892903	447.52	43:47.2	1.96	2.91	13.19	3.42	15.93	4.75	-1	-1	-1	-1	
49.88128485	5.282885205	447.459	43:47.7	2.79	2.87	13.52	3.71	15.93	4.97	-1	-1	-1	-1	
49.88128215	5.28287934	447.39	43:48.3	4.04	2.85	15.06	3.65	15.48	5.42	0.92	459.22	3.7	24.6	
49.88127959	5.28287339	447.403	43:48.7	8.13	2.86	15.76	3.79	15.63	5.31	2.13	18.07	0.3	9.9	
49.88127739	5.282866997	447.483	43:49.2	8	2.87	15.47	3.69	15.77	4.86	2.15	18.23	0.3	9.4	
49.8812749	5.282863903	447.426	43:49.7	3.78	2.88	13	3.51	14.56	4.64	1.12	24.34	0.7	24	
49.8812732	5.28285551	447.378	43:50.2	2.59	2.89	12.5	3.66	14.47	4.66	-1	-1	-1	-1	
49.88127069	5.282851108	447.403	43:50.8	2.82	2.89	12.4	3.58	14.28	4.6	0.72	25.69	0.8	30.4	
49.88126824	5.282847507	447.373	43:51.2	2.66	2.9	12.48	3.42	14.34	4.43	-1	-1	-1	-1	
49.88126551	5.28283872	447.38	43:51.7	2.6	2.91	13.08	3.46	14.75	4.51	-1	-1	-1	-1	
49.8812623	5.282833138	447.483	43:52.2	2.16	2.94	12.16	3.4	13.79	4.34	-1	-1	-1	-1	
49.88126144	5.282828467	447.394	43:52.7	1.81	2.96	12.15	3.51	14.02	4.55	-1	-1	-1	-1	
49.88125841	5.282820713	447.406	43:53.2	2.27	2.93	12.35	3.55	14.17	4.73	-1	-1	-1	-1	
49.88125586	5.282818137	447.466	43:53.7	1.95	2.93	11.92	3.44	13.62	4.43	-1	-1	-1	-1	
49.88125449	5.282812648	447.439	43:54.2	2.53	2.93	12.71	3.5	14.33	4.82	-1	-1	-1	-1	
49.88125233	5.282806015	447.529	43:54.7	1.71	2.96	12.49	3.44	14.3	5.07	-1	-1	-1	-1	
49.88124895	5.282801967	447.541	43:55.2	1.82	2.93	11.48	3.66	12.96	5.29	-1	-1	-1	-1	
49.88124765	5.282797212	447.538	43:55.7	2.37	2.85	10.69	4.06	13.07	5.26	-1	-1	-1	-1	
49.88124619	5.282791385	447.665	43:56.2	1.78	2.84	10.89	3.65	13.12	4.94	-1	-1	-1	-1	
49.88124254	5.28278685	447.647	43:56.7	1	2.87	10.93	3.28	12.52	4.38	-1	-1	-1	-1	
49.8812413	5.282780965	447.621	43:57.2	1.75	2.87	11.12	3.49	12.64	4.71	-1	-1	-1	-1	
49.88123889	5.282773502	447.655	43:57.7	2.23	2.84	11.4	3.58	12.6	4.98	-1	-1	-1	-1	
49.88123575	5.282767807	447.666	43:58.2	2	2.81	11.46	3.61	12.63	5	-1	-1	-1	-1	
49.88123383	5.28276102	447.617	43:58.7	2.32	2.8	11.86	3.71	13.46	5.15	-1	-1	-1	-1	
49.88123001	5.282755773	447.599	43:59.2	1.14	2.86	11.44	3.48	13.35	4.93	-1	-1	-1	-1	
49.88122756	5.282751385	447.639	43:59.7	1.1	2.85	11.05	3.37	12.84	4.53	-1	-1	-1	-1	
49.88122618	5.282745575	447.608	44:00.2	2.59	2.77	11.83	3.74	14.01	5.09	-1	-1	-1	-1	
49.88122232	5.282741178	447.624	44:00.7	1.94	2.8	11.97	3.58	14.16	5.04	-1	-1	-1	-1	
49.88121986	5.282739722	447.694	44:01.2	-0.28	2.94	10.7	3.24	13.01	4.36	-1	-1	-1	-1	
49.88121901	5.28273577	447.638	44:01.7	0.61	2.97	11.27	3.33	12.65	4.42	-1	-1	-1	-1	
49.88121766	5.282729263	447.748	44:02.2	1.14	2.94	11.13	3.38	12.41	4.59	-1	-1	-1	-1	
49.88121457	5.282724657	447.687	44:02.8	1.68	2.91	11.12	3.41	12.37	4.71	-1	-1	-1	-1	
49.88121297	5.282719878	447.654	44:03.2	2.37	2.85	11.43	3.49	12.83	4.72	-1	-1	-1	-1	
49.88120996	5.282712472	447.698	44:03.7	2.1	2.82	11.6	3.47	12.97	4.76	-1	-1	-1	-1	
49.88120733	5.28270861	447.733	44:04.2	1.48	2.87	11.08	3.36	12.38	4.59	-1	-1	-1	-1	
49.88120622	5.28270295	447.679	44:04.7	1.82	2.86	11.07	3.51	12.53	4.98	-1	-1	-1	-1	
49.88120488	5.282696765	447.737	44:05.2	1.49	2.85	10.96	3.53	12.71	5.16	-1	-1	-1	-1	
49.88120224	5.282691218	447.773	44:05.7	1.81	2.81	11	3.62	12.37	5.12	-1	-1	-1	-1	
49.88120145	5.282685477	447.75	44:06.2	2.35	2.78	11.07	3.89	12.73	5.3	-1	-1	-1	-1	
49.88119885	5.282677785	447.75	44:06.7	2.59	2.76	11.24	3.83	12.91	5.39	0.65	23.22	0.8	29.2	
49.88119547	5.282673638	447.772	44:07.2	2.93	2.76	11.51	3.7	12.66	5.13	0.64	22.77	0.8	25.9	
49.88119426	5.282667238	447.757	44:07.7	3.18	2.74	11.42	3.87	12.35	5.29	0.72	20.67	0.8	22.1	
49.88119065	5.2826614	447.756	44:08.2	2.44	2.8	10.99	3.72	12.01	5.03	-1	-1	-1	-1	
49.88118895	5.282656607	447.755	44:08.7	2.46	2.79	11.04	3.65	12.45	5.13	-1	-1	-1	-1	
49.88118696	5.282648572	447.724	44:09.2	2.19	2.81	11.66	3.72	13.19	5.78	-1	-1	-1	-1	
49.88118312	5.282641615	447.746	44:09.7	2.41	2.8	11.99	3.78	13.53	5.58	-1	-1	-1	-1	
49.88118174	5.282635945	447.737	44:10.2	2.92	2.79	12.12	3.73	13.34	5.38	0.67	24	0.8	26.1	
49.88117911	5.282631717	447.705	44:10.7	2.43	2.83	11.16	3.7	12.54	5.06	-1	-1	-1	-1	
49.88117581	5.282627923	447.757	44:11.2	1.95	2.83	10.98	3.56	12.37	4.86	-1	-1	-1	-1	
49.88117395	5.282622108	447.731	44:11.7	1.44	2.84	11.17	3.57	12.54	5.12	-1	-1	-1	-1	
49.88117107	5.282617398	447.727	44:12.2	0.42	2.92	11.03	3.3	11.98	4.88	-1	-1	-1	-1	
49.88116761	5.282611383	447.791	44:12.7	-0.55	2.99	9.63	3.26	11.59	4.32	-1	-1	-1	-1	
49.88116643	5.282605933	447.792	44:13.2	1.44	2.93	10.61	3.33	11.49	4.49	-1	-1	-1	-1	
49.8811635	5.282602222	447.751	44:13.7	1.76	2.9	9.21	3.46	11.56	4.5	-1	-1	-1	-1	
49.88116051	5.28259446	447.752	44:14.2	1.9	2.88	11.04	3.51	12.58	4.83	-1	-1	-1	-1	
49.88115874	5.282589435	447.809	44:14.7	2.74	2.84	11.74	3.62	12.93	5.1	0.65	23.26	0.8	27	
49.88115568	5.282584378	447.79	44:15.2	2.94	2.82	11.45	3.67	12.75	4.92	0.64	22.94	0.8	25.5	
49.8811544	5.282575265	447.767	44:15.7	2.78	2.82	11.8	3.88	13.72	5.2	0.69	24.68	0.8	29.6	
49.88115206	5.282570485	447.774	44:16.2	0.19	2.93	10.98	3.3	13.41	4.61	-1	-1	-1	-1	
49.88114908	5.282564962	447.813	44:16.7	0.58	2.97	11.59	3.42	13.44	4.79	-1	-1	-1	-1	
49.88114749	5.282557632	447.802	44:17.2	3.8	2.9	13.33	4.14	14.23	6.4	0.83	23.81	0.8	24.4	
49.88114486	5.28255316	447.745	44:17.7	3.94	2.92	14.04	4.37	15.07	6.76	1.16	25.19	0.7	25.3	
49.8811423	5.282547063	447.779	44:18.2	3.78	2.96	14.92	4.19	16.31	5.82	0.87	26.98	0.7	28.1	
49.88114007	5.282538793	447.794	44:18.7	4.07	2.95	14.87	3.82	15.66	4.97	0.93	464.56	3.7	25.2	
49.88113765	5.2825354	447.761	44:19.2	4.28	2.94	13.73	3.69	14.4	4.74	1.81	25.9	0.8	27.2	
49.88113568	5.282527468	447.75	44:19.7	4.02	2.91	13.37	3.76	14.57	4.96	1.55	26.43	0.8	20.7	
49.88113286	5.282521732	447.719	44:20.2	3.43	2.91	13.3	3.69	15.06	4.87	0.8	24.91	0.7	27.5	
49.88113021	5.282517857	447.749	44:20.7	3.88	2.9	13.57	3.62	15.31	4.77	1.18	25.6	0.7	23	
49.88112815	5.282510507	447.724	44:21.2	3.88	2.89	13.67	3.67	15.82	4.87	1.22	26.45	0.7	24.4	
49.88112467	5.28250414	447.72	44:21.7	3.82	2.89	13.77	3.67	15.62	4.93	1.2	26.11	0.7	23.9	
49.88112315	5.282499043	447.722	44:22.2	4.13	2.86	13.64	3.7	15.5	4.91	1.19	25.91	0.7	24.7	
49.88112087	5.282490025	447.698	44:22.7	3.85	2.86	13.72	3.69	16.09	5.06	1.24	26.9	0.7	25.5	
49.8811186	5.282483368	447.681	44:23.2	4.4	2.85	14.65	3.71	17.46	5.1	0.21	27.43	0.7	16.9	
49.88111761	5.282477282	447.698	44:23.7	4.82	2.81	15.96	3.94	19.3	5.37	0.23	30.32	0.7	17.3	
49.88111426	5.282472338	447.656	44:24.2	5.41	2.81	16.79	3.92	18.65	5.33	1.99	33.83	0.8	19.7	
49.88111258	5.282465845	447.644	44:24.7	5.83	2.8	17.67	3.92	18.88	5.3	1.34	25.63	0.5	18.1	
49.88111081	5.28245919	447.731	44:25.2	2.93	2.9	15.74	3.44	17.94	4.81	-1	-1	-1	-1	
49.88110721	5.282453027	447.782	44:25.7	1.13	3.01	14.27	3.33	15.13	4.83	-1	-1	-1	-1	
49.88110676	5.282449108	447.802	44:26.2	4.53	2.97	12.76	3.76	15.2	5.09	0.27	22.53	0.6	16.1	
49.88110617	5.282445297	447.921	44:26.7	7.58	2.94	11	3.77	14.77	4.95	4.73	437.11	4.5	4.2	
49.88110331	5.28244467	447.779	44:27.2	9.25	2.96	13.99	3.68	15.29	5.17	3.99	16.04	0.3	3.9	
49.88110317	5.282441998	447.75	44:27.7	15.06	2.86	17.01	3.76	16.55	5.39	11.48	16.29	0.2	2.7	
49.88110211	5.282438582	447.8	44:28.2	8.31	2.88	17.47	3.71	16.41	5.34	0.39	19.36	0.3	14.2	
49.88110016	5.282436695	447.715	44:28.7	7.57	2.89	17.92	3.75	14.73	5.56	0.35	18.16	0.3	18.8	
49.88109992	5.282433847	447.716	44:29.2	6.8	2.92	14.94	3.77	13.44	5.46	0.34	15.63	0.3	13.2	
49.88109866	5.282428112	447.733	44:29.7	7.73	2.92	9.44	4.24	13.31	5.72	5.23	520.86	5.4	3.6	
49.88109767	5.282426172	447.693	44:30.2	3.83	2.93	9.4	4.32	13.94	5.99	0.23	24.03	0.8	9.5	
49.88109596	5.282427002	447.603	44:30.7	1.24	3.09	9.62	4.4	14.86	6.5	-1	-1	-1	-1	
49.88109323	5.282428055	447.612	44:31.2	2.95	3.08	12.56	4.38	15.73	6.66	0.19	27.88	0.8	26.8	
49.8810897	5.282429333	447.65	44:31.7	6.05	2.97	8.54	4.37	16.49	6.05	2.15	68.14	2.2	11.2	
49.88108698	5.282431847	447.619	44:32.2	4.12	3.01	13.75	3.94	16.76	5.54	0.2	26.33	0.7	16.9	
49.88108344	5.282432772	447.492	44:32.7	5.96	2.99	16.96	3.83	17.42	5.41	1.34	21.58	0.4	18.4	
49.88108025	5.282434157	447.543	44:33.2	6.36	2.97	16.74	3.9	16.2	5.41	1.63	19.98	0.4	14.9	
49.88107889	5.282439292	447.497	44:33.7	5.14	2.98	15.18	3.85	15.58	5.29	1.2	19.77	0.4	22.6	
49.88107806	5.282442983	447.669	44:34.2	1.9	3.03	12.73	3.54	14.05	4.62	-1	-1	-1	-1	
49.88107654	5.282444592	447.663	44:34.7	0.75	3.05	11.26	3.43	11.8	4.42	-1	-1	-1	-1	
49.881077	5.28244732	447.698	44:35.2	0.96	3.04	10.65	3.48	9.62	4.44	-1	-1	-1	-1	
49.88107847	5.282449302	447.903	44:35.7	-0.15	3.05	9.27	3.42	9.14	4.19	-1	-1	-1	-1	
49.88107895	5.282453012	447.784	44:36.2	3.29	3.02	8.25	3.41	9.85	4.26	0.23	13.26	0.6	11.6	
49.88107988	5.282456973	447.847	44:36.7	14.07	2.95	1.97	3.45	11.95	4.64	-1	-1	-1	-1	
49.88108333	5.282459932	447.846	44:37.2	7.64	2.99	7.24	3.5	12.75	4.57	5.44	16.43	1	15.4	
49.88108416	5.282463362	447.834	44:37.7	9.45	2.96	16.43	3.59	16.3	4.44	3.19	18.26	0.3	7.4	
49.88108443	5.282467008	447.861	44:38.2	9.41	2.93	16.27	3.66	16.5	4.55	3.23	18.49	0.3	7	
49.88108716	5.282469513	447.857	44:38.7	9.01	2.93	17.2	3.59	17.16	4.52	2.34	19.84	0.3	9.6	
49.88109046	5.282471257	447.831	44:39.2	6.3	2.96	16.43	3.32	17.14	4.21	1.32	21.24	0.4	18.6	
49.88109142	5.282477632	447.65	44:39.7	11.96	2.91	20.55	3.44	21.74	4.75	1.74	23.56	0.3	4.2	
49.88109478	5.282485248	447.685	44:40.2	11.58	2.85	22.35	4	24.41	5.54	0.72	28.81	0.4	7.9	
49.88109869	5.282490885	447.7	44:40.7	7.54	2.84	20.31	3.86	22.96	5.28	2.41	37.13	0.7	15.6	
49.8811004	5.282496682	447.668	44:41.2	7.69	2.83	20.08	4.09	23.19	5.46	2.44	37.5	0.7	16.6	
49.88110345	5.282502338	447.699	44:41.7	5.62	2.85	18.49	3.81	22.26	5.28	0.28	36.09	0.7	16.9	
49.88110642	5.282508325	447.684	44:42.2	2.25	2.95	15.65	3.32	19.29	4.57	-1	-1	-1	-1	
49.88110672	5.282512598	447.772	44:42.7	3.37	2.92	15.72	3.51	18.21	4.89	-1	-1	-1	-1	
49.88110889	5.28251549	447.716	44:43.2	4.48	2.86	15.23	3.64	16.77	4.85	1.29	28.04	0.7	24.5	
49.88111232	5.282521753	447.772	44:43.7	3.35	2.89	14.41	3.52	16.27	4.68	0.87	26.91	0.7	29.4	
49.88111388	5.282527648	447.784	44:44.2	2.75	2.91	13.86	3.54	15.83	4.71	-1	-1	-1	-1	
49.88111697	5.282533762	447.743	44:44.7	2.77	2.93	13.82	3.48	15.51	4.61	-1	-1	-1	-1	
49.88111944	5.282542302	447.715	44:45.2	3.32	2.92	14.14	3.58	15.43	4.76	0.82	25.52	0.7	28.9	
49.88112171	5.282546783	447.702	44:45.7	4.5	2.9	14.96	3.73	16.1	5.09	1.72	29.21	0.8	20	
49.88112528	5.28255149	447.73	44:46.2	4.09	2.92	15.15	3.6	16.27	4.96	1.25	27.2	0.7	23.7	
49.88112845	5.282559425	447.681	44:46.7	3.46	2.94	15.04	3.56	16.16	4.93	0.86	26.73	0.7	29.3	
49.88113148	5.282563608	447.702	44:47.2	3.91	2.91	14.18	3.65	14.93	4.97	0.89	442.91	3.7	25.8	
49.88113352	5.282569428	447.744	44:47.7	3.32	2.88	12.9	3.85	14.28	4.91	0.72	25.69	0.8	26.5	
49.88113626	5.282575795	447.772	44:48.1	3.51	2.87	13.06	3.78	14.3	4.99	0.84	23.93	0.8	22.7	
49.88113949	5.282580183	447.803	44:48.7	3.27	2.88	12.76	3.6	13.69	4.73	0.8	22.91	0.8	24	
49.88114213	5.282588092	447.745	44:49.2	4.15	2.88	13.08	3.87	14.03	5.05	1.41	26.65	0.9	20.8	
49.88114582	5.282593782	447.798	44:49.6	3.16	2.87	12.36	3.7	13.84	5.04	0.69	24.9	0.8	25.4	
49.88114771	5.28260062	447.787	44:50.2	2.88	2.86	12.31	3.72	13.63	5.01	0.68	24.52	0.8	27.3	
49.88115027	5.282607592	447.788	44:50.7	3.02	2.85	11.97	3.57	13.22	4.99	0.66	23.78	0.8	25.6	
49.88115321	5.282613225	447.827	44:51.1	2.62	2.84	11.71	3.68	12.97	4.85	-1	-1	-1	-1	
49.88115499	5.282620962	447.857	44:51.7	2.64	2.88	11.79	3.83	13.08	5.14	-1	-1	-1	-1	
49.88115854	5.282626375	447.878	44:52.2	1.62	2.89	11.1	3.5	12.42	4.77	-1	-1	-1	-1	
49.88116041	5.282631958	447.842	44:52.6	2.08	2.88	11.19	3.55	12.09	4.59	-1	-1	-1	-1	
49.88116317	5.28263987	447.846	44:53.2	3.32	2.84	11.59	3.69	12.64	4.92	0.74	21.15	0.8	22.6	
49.88116675	5.282645265	447.846	44:53.7	2.93	2.82	11.9	3.6	13.2	4.95	0.66	23.75	0.8	25.3	
49.88116928	5.28265261	447.849	44:54.1	3.4	2.79	11.7	3.81	13.06	4.96	0.76	21.85	0.8	21.7	
49.88117267	5.282656847	447.814	44:54.7	3.07	2.8	11.56	3.71	12.18	5.09	1.32	25.17	1	27.9	
49.88117541	5.28266263	447.827	44:55.2	2.91	2.81	11.1	4.03	12.46	5.21	0.63	22.41	0.8	25.5	
49.881178	5.282669042	447.843	44:55.6	2.84	2.78	11.49	3.74	12.68	5.05	0.64	22.81	0.8	25	
49.88118137	5.282673497	447.812	44:56.2	2.84	2.78	11.57	3.59	13.23	5.01	0.66	23.8	0.8	26.8	
49.88118362	5.282680763	447.799	44:56.7	2.24	2.79	11.66	3.72	13.46	5.22	-1	-1	-1	-1	
49.88118696	5.282687198	447.811	44:57.2	2.7	2.77	11.68	3.69	13.44	5.16	0.67	24.18	0.8	29.4	
49.88118897	5.28269294	447.805	44:57.7	2.08	2.8	11.68	3.59	13.51	4.86	-1	-1	-1	-1	
49.88119074	5.282701228	447.773	44:58.2	3.04	2.78	12.46	3.81	14.05	5.29	0.71	25.27	0.8	26.3	
49.88119423	5.28270652	447.831	44:58.6	2.88	2.8	12.51	3.6	14.13	5.01	0.71	25.42	0.8	28.5	
49.88119636	5.282713333	447.801	44:59.2	2.77	2.8	12.48	3.69	14.19	5.03	-1	-1	-1	-1	
49.88119926	5.282720742	447.778	44:59.7	2.57	2.81	12.27	3.66	14.1	5.03	-1	-1	-1	-1	
49.88120198	5.282726075	447.806	45:00.1	3.04	2.8	12.45	3.73	13.7	5.05	0.69	24.65	0.8	25.8	
49.88120434	5.282733147	447.814	45:00.7	3.51	2.8	12.43	3.91	13.85	5.2	0.81	23.18	0.8	21.2	
49.88120807	5.282737783	447.751	45:01.2	3.18	2.81	12.37	3.8	14.39	5.22	0.72	25.89	0.8	26.8	
49.88121084	5.282745192	447.734	45:01.6	2.5	2.81	12.54	3.62	14.25	5.15	-1	-1	-1	-1	
49.88121344	5.282750438	447.765	45:02.2	2.57	2.8	11.98	3.78	13.81	5.3	-1	-1	-1	-1	
49.88121692	5.28275478	447.777	45:02.7	2.76	2.77	11.76	3.82	13.45	5.15	0.68	24.2	0.8	28.4	
49.88121905	5.282762142	447.724	45:03.2	3.06	2.76	11.62	4.02	13.79	5.38	0.12	22.38	0.7	22.1	
49.88122211	5.282766932	447.69	45:03.7	2.63	2.77	11.86	3.63	13.38	5.11	-1	-1	-1	-1	
49.8812245	5.28277239	447.69	45:04.2	1.91	2.79	11.44	3.52	13.02	4.81	-1	-1	-1	-1	
49.88122646	5.282779958	447.693	45:04.6	2.28	2.77	11.59	3.71	13.5	5.04	-1	-1	-1	-1	
49.88122948	5.28278583	447.686	45:05.2	2.28	2.78	11.75	3.6	13.27	4.95	-1	-1	-1	-1	
49.88123047	5.282792308	447.659	45:05.7	2.12	2.79	11.4	3.86	13.22	5.19	-1	-1	-1	-1	
49.88123252	5.28279764	447.683	45:06.2	0.42	2.86	10.77	3.5	12.79	5.2	-1	-1	-1	-1	
49.88123623	5.282801578	447.664	45:06.7	-1.27	2.97	8.85	3.26	11.64	4.66	-1	-1	-1	-1	
49.88123707	5.282806742	447.603	45:07.2	-1.69	3.03	8.45	3.32	11.76	4.46	-1	-1	-1	-1	
49.88123809	5.282811112	447.575	45:07.6	2.06	2.88	11.31	3.87	13.99	4.92	-1	-1	-1	-1	
49.88124122	5.282817375	447.504	45:08.2	1.8	2.9	11.62	3.73	14.35	4.77	-1	-1	-1	-1	
49.88124265	5.282824262	447.539	45:08.7	1.89	2.92	12.84	3.5	15.08	5.02	-1	-1	-1	-1	
49.88124502	5.282829398	447.539	45:09.2	3.9	2.88	13.52	3.82	15.19	5.29	1.17	25.39	0.7	23.3	
49.88124689	5.282834467	447.543	45:09.7	3.01	2.9	12.82	3.66	15.09	5.08	0.81	24.96	0.7	32.5	
49.8812486	5.282840593	447.543	45:10.1	3.12	2.91	13.6	3.78	15.97	5.31	0.85	26.41	0.7	32.8	
49.8812519	5.282845625	447.514	45:10.7	3.45	2.91	14.48	3.69	16.99	5.25	0.91	28.1	0.7	31.1	
49.88125421	5.282852008	447.517	45:11.2	3.51	2.91	15.15	3.69	17.4	5.3	0.93	28.78	0.7	30.7	
49.8812567	5.282857125	447.527	45:11.6	3.24	2.92	14.46	3.6	17.03	4.87	-1	-1	-1	-1	
49.88125934	5.282861275	447.617	45:12.2	3.03	2.91	13.98	3.51	16.83	4.55	-1	-1	-1	-1	
49.88126074	5.282868237	447.54	45:12.7	3.43	2.88	15.02	3.53	17.79	4.89	0.95	29.42	0.7	33.6	
49.88126405	5.282874115	447.543	45:13.1	3.51	2.89	15.11	3.5	18.08	5.02	0.21	32.05	0.8	27.1	
49.88126631	5.282878713	447.586	45:13.6	2.82	2.9	14.79	3.51	17.43	4.91	-1	-1	-1	-1	
49.88126843	5.28288577	447.645	45:14.2	3.58	2.86	15.26	3.64	18.1	5.11	0.21	32.08	0.8	26.7	
49.88127209	5.282890042	447.63	45:14.6	4.23	2.86	15.73	3.61	18.81	5.18	0.22	31.34	0.7	21.3	
49.88127426	5.282896022	447.574	45:15.2	3.69	2.85	16.07	3.63	19.33	5.41	0.23	34.26	0.8	27.8	
49.88127699	5.282902272	447.571	45:15.7	0.57	2.97	13.88	3.28	17.77	5.08	-1	-1	-1	-1	
49.88127956	5.282907468	447.661	45:16.1	2.22	2.95	14.87	3.4	17.93	4.86	-1	-1	-1	-1	
49.88128036	5.282915148	447.641	45:16.6	5.36	2.84	16.95	3.69	19.57	5.02	2.09	35.5	0.8	20.9	
49.881284	5.282920578	447.636	45:17.2	5.49	2.83	17.64	3.67	20.68	5.11	0.87	447.19	3.3	21.1	
49.88128701	5.282926505	447.626	45:17.6	4.37	2.84	18.01	3.6	21.37	5.26	0.27	39.23	0.8	27.2	
49.88129034	5.28293125	447.647	45:18.2	4.88	2.84	18.29	3.58	21.32	5.06	0.9	457.8	3.3	23.6	
49.88129356	5.282935673	447.675	45:18.7	5.54	2.83	18.44	3.6	21.29	5.03	0.89	460.38	3.3	19.7	
49.881296	5.282943103	447.64	45:19.1	5.56	2.82	18.77	3.73	21.64	5.21	0.91	467.94	3.3	19.1	
49.88129997	5.282947242	447.661	45:19.6	4.58	2.84	18.4	3.5	21.88	5.27	0.28	40.16	0.8	27.8	
49.88130331	5.282951797	447.66	45:20.2	4.43	2.84	18.58	3.5	22.36	5.11	0.28	41.04	0.8	26.2	
49.88130686	5.282957867	447.622	45:20.6	5.46	2.81	19.19	3.63	22.67	5.24	0.95	490.22	3.3	20.6	
49.88131014	5.282962928	447.638	45:21.2	5.93	2.79	19.39	3.55	22.68	5.11	0.95	490.43	3.3	19.9	
49.88131177	5.28297116	447.607	45:21.7	6.3	2.77	19.99	3.75	23.6	5.55	0.99	510.33	3.3	20.6	
49.88131505	5.282976938	447.603	45:22.1	5.37	2.78	19.71	3.55	23.94	5.45	0.3	41.33	0.8	20.2	
49.88131694	5.282983985	447.603	45:22.6	6.76	2.73	20.98	3.93	25.19	5.74	0.42	38.41	0.6	15.6	
49.88131995	5.282989957	447.535	45:23.2	7.3	2.72	21.36	3.85	24.99	5.81	1.78	37.89	0.6	20.8	
49.88132265	5.282996033	447.568	45:23.6	7.15	2.72	21.8	3.86	25.38	5.79	1.81	38.49	0.6	19.7	
49.88132492	5.283002935	447.58	45:24.2	7.77	2.74	22.68	3.9	25.9	5.91	2.72	41.89	0.7	17	
49.88132811	5.283007052	447.606	45:24.7	8.29	2.72	22.46	3.81	26	5.64	2.73	42.05	0.7	15.7	
49.88132962	5.283012325	447.59	45:25.1	7.55	2.71	22.4	3.77	25.91	5.52	1.85	39.29	0.6	20.5	
49.88133202	5.283016678	447.571	45:25.7	7.79	2.71	22.65	3.68	26.33	5.49	1.88	39.93	0.6	21.2	
49.88133421	5.283019943	447.588	45:26.2	6.94	2.75	22.36	3.48	25.97	5.21	1.09	561.58	3.3	20.5	
49.88133508	5.283027243	447.58	45:26.6	7.54	2.73	23.2	3.75	26.7	5.74	1.91	40.49	0.6	19.5	
49.88133752	5.283032188	447.58	45:27.2	6.1	2.79	22.42	3.53	26.66	5.63	0.34	46.03	0.8	22	
49.88134	5.283038142	447.565	45:27.7	7.21	2.77	23.35	3.61	27.86	5.47	0.35	45.17	0.7	18.4	
49.8813413	5.283045677	447.597	45:28.1	9.18	2.7	24.8	3.87	28.57	5.76	3	46.2	0.7	16.3	
49.881344	5.2830511	447.587	45:28.6	8.74	2.72	24.24	3.9	28.07	5.89	2.95	45.39	0.7	16.6	
49.88134652	5.283058323	447.577	45:29.2	8.81	2.72	24.49	4.1	28.49	6.21	2.99	46.07	0.7	17.1	
49.88134977	5.283064535	447.566	45:29.6	8.24	2.73	24.08	3.92	27.99	6.17	2	42.44	0.6	21.4	
49.8813522	5.283069708	447.608	45:30.1	7.34	2.77	22.91	3.74	27.16	5.86	1.94	41.18	0.6	22.1	
49.88135482	5.28307779	447.581	45:30.7	8.51	2.75	24.09	4.05	28.13	6.5	2.95	45.49	0.7	17.9	
